scan_id,rp_id,device_id,collector_id,total_ap_scanned,azimuth_deg,split,88:dc:97:12:62:c6,88:dc:97:12:62:c7,88:dc:97:12:62:cc,88:dc:97:12:62:cf,88:dc:97:12:62:d0,88:dc:97:12:64:82,88:dc:97:12:64:83,88:dc:97:12:64:c4,88:dc:97:12:65:21,88:dc:97:12:65:22,88:dc:97:12:65:2a,88:dc:97:12:65:2b,88:dc:97:12:65:57,88:dc:97:12:65:58,88:dc:97:12:65:63,88:dc:97:12:65:64,8e:dc:97:12:62:c6,8e:dc:97:12:62:c7,8e:dc:97:12:62:cc,8e:dc:97:12:62:cf,8e:dc:97:12:62:d0,8e:dc:97:12:64:82,8e:dc:97:12:64:83,8e:dc:97:12:64:c4,8e:dc:97:12:65:21,8e:dc:97:12:65:22,8e:dc:97:12:65:2a,8e:dc:97:12:65:2b,8e:dc:97:12:65:57,8e:dc:97:12:65:58,8e:dc:97:12:65:63,8e:dc:97:12:65:64,b4:5d:50:d7:e9:40,b4:5d:50:d7:e9:41,b4:5d:50:d7:e9:50,b4:5d:50:d7:e9:51
2025:01:21:10:53:36,RP21,SM-S908E,2212343,41,-2.2615123,train,0.233766234,0.285714286,0.702702703,0.307692308,0.355932203,0.607843137,0.619047619,0.714285714,0.753846154,0.677966102,0.603448276,0.625,0.470588235,0.636363636,0.482142857,0.407407407,0.285714286,0.285714286,0.702702703,0.307692308,0.355932203,0.632653061,0.619047619,0.735294118,0.731343284,0.677966102,0.586206897,0.625,0.533333333,0.636363636,0.464285714,0.407407407,0.280701754,0.280701754,0.555555556,0.574074074
2025:01:21:10:54:49,RP21,SM-S908E,2212343,37,-2.2527113,train,0.25974026,0,0,0.307692308,0.322033898,0.588235294,0.69047619,0.685714286,0.769230769,0.728813559,0.672413793,0.589285714,0.607843137,0.606060606,0.464285714,0.314814815,0.26984127,0,0,0.307692308,0.322033898,0.612244898,0.69047619,0.705882353,0.746268657,0.728813559,0.672413793,0.589285714,0.688888889,0.606060606,0.446428571,0.314814815,0.315789474,0.298245614,0.277777778,0.277777778
2025:01:21:10:56:36,RP21,SM-S908E,2212343,42,-1.1199006,validation,0.298701299,0.371428571,0.459459459,0.276923077,0.322033898,0.62745098,0.738095238,0.714285714,0.738461538,0.779661017,0.672413793,0.642857143,0.529411765,0.727272727,0.482142857,0.314814815,0.349206349,0.371428571,0.216216216,0.261538462,0.322033898,0.632653061,0.738095238,0.735294118,0.71641791,0.779661017,0.672413793,0.642857143,0.6,0.757575758,0.482142857,0.314814815,0.228070175,0.263157895,0.277777778,0.277777778
2025:01:21:11:02:37,RP21,SM-S908E,2212343,40,2.0539167,validation,0.285714286,0.457142857,0.135135135,0.369230769,0.254237288,0.568627451,0.642857143,0.6,0.753846154,0.728813559,0.689655172,0.517857143,0.490196078,0.787878788,0.357142857,0.407407407,0.333333333,0.457142857,0.243243243,0.384615385,0.254237288,0.591836735,0.642857143,0.617647059,0.731343284,0.728813559,0.689655172,0.517857143,0.533333333,0.787878788,0.357142857,0.407407407,0.245614035,0.245614035,0.203703704,0.203703704
2025:01:21:10:59:51,RP21,SM-S908E,2212343,37,2.0159934,validation,0.298701299,0.342857143,0,0.261538462,0.338983051,0.647058824,0.595238095,0.685714286,0.753846154,0.796610169,0.689655172,0.607142857,0.588235294,0.757575758,0.464285714,0.296296296,0.365079365,0.314285714,0,0.246153846,0.338983051,0.673469388,0.595238095,0.705882353,0.731343284,0.796610169,0.689655172,0.607142857,0.666666667,0.757575758,0.482142857,0.277777778,0.263157895,0.263157895,0.240740741,0.240740741
2025:01:21:11:04:48,RP21,SM-S908E,2212343,36,3.1021433,test,0.25974026,0.371428571,0.405405405,0.323076923,0.288135593,0.705882353,0.714285714,0.6,0.738461538,0.813559322,0.603448276,0.517857143,0.490196078,0.818181818,0.535714286,0.444444444,0.317460317,0.371428571,0.405405405,0.338461538,0.288135593,0.734693878,0.714285714,0.617647059,0.71641791,0.813559322,0.603448276,0.517857143,0.555555556,0.818181818,0.535714286,0.444444444,0.298245614,0.315789474,0.259259259,0.259259259
2025:01:21:10:59:15,RP21,SM-S908E,2212343,32,-1.1149096,test,0.350649351,0,0,0.353846154,0.322033898,0.607843137,0.595238095,0,0.769230769,0.779661017,0.689655172,0.607142857,0.568627451,0.727272727,0.482142857,0.314814815,0.444444444,0,0,0.292307692,0.322033898,0.612244898,0.595238095,0,0.746268657,0.779661017,0.74137931,0.607142857,0.666666667,0.727272727,0.482142857,0.314814815,0.385964912,0.315789474,0.259259259,0.259259259
2025:01:21:11:03:56,RP21,SM-S908E,2212343,30,3.1049354,test,0.233766234,0.371428571,0,0,0.254237288,0.647058824,0.69047619,0.628571429,0.769230769,0.830508475,0.603448276,0.482142857,0.568627451,0.818181818,0.446428571,0.277777778,0.285714286,0.371428571,0,0,0.254237288,0.673469388,0.69047619,0.647058824,0.746268657,0.830508475,0.603448276,0.482142857,0.644444444,0.818181818,0.446428571,0.277777778,0,0,0.259259259,0.277777778
2025:01:21:10:13:15,RP22,SM-S908E,2212343,36,-2.294587,train,0.363636364,0.628571429,0.486486486,0.676923077,0.576271186,0.745098039,0.785714286,0.342857143,0.353846154,0.440677966,0.517241379,0.642857143,0.352941176,0.454545455,0.732142857,0.611111111,0.444444444,0.628571429,0.459459459,0.676923077,0.576271186,0.775510204,0.785714286,0.323529412,0.343283582,0.440677966,0.517241379,0.642857143,0.4,0.454545455,0.732142857,0.611111111,0.894736842,0.894736842,0.962962963,0.981481481
2025:01:21:10:22:58,RP22,SM-S908E,2212343,36,3.0173185,train,0.402597403,0.628571429,0.459459459,0.6,0.542372881,0.745098039,0.738095238,0.342857143,0.353846154,0.305084746,0.568965517,0.660714286,0.509803922,0.393939394,0.785714286,0.574074074,0.492063492,0.628571429,0.486486486,0.584615385,0.542372881,0.775510204,0.738095238,0.323529412,0.343283582,0.305084746,0.568965517,0.660714286,0.577777778,0.424242424,0.767857143,0.574074074,0.929824561,0.929824561,0.925925926,0.925925926
2025:01:21:10:16:23,RP22,SM-S908E,2212343,35,-1.3118889,train,0.350649351,0.6,0,0.692307692,0.593220339,0.803921569,0.761904762,0,0.276923077,0.355932203,0.482758621,0.553571429,0.529411765,0.484848485,0.714285714,0.722222222,0.396825397,0.6,0,0.676923077,0.576271186,0.836734694,0.738095238,0,0.268656716,0.372881356,0.5,0.553571429,0.6,0.515151515,0.714285714,0.722222222,0.912280702,0.912280702,0.62962963,0.62962963
2025:01:21:10:20:31,RP22,SM-S908E,2212343,36,1.8951746,train,0.337662338,0.657142857,0.621621622,0.507692308,0.576271186,0.725490196,0.904761905,0.428571429,0.415384615,0.372881356,0.620689655,0,0.470588235,0.515151515,0.696428571,0.611111111,0.412698413,0.657142857,0.621621622,0.492307692,0.576271186,0.755102041,0.880952381,0.470588235,0.328358209,0.372881356,0.603448276,0.589285714,0.555555556,0.545454545,0.678571429,0.611111111,0.912280702,0.894736842,0.87037037,0.87037037
2025:01:21:10:22:19,RP22,SM-S908E,2212343,34,3.0268807,train,0.38961039,0.657142857,0,0.615384615,0.542372881,0.745098039,0.738095238,0.342857143,0.369230769,0.305084746,0.517241379,0.607142857,0.490196078,0.393939394,0.785714286,0.592592593,0.412698413,0.657142857,0,0.615384615,0.542372881,0.775510204,0.738095238,0.352941176,0.358208955,0.305084746,0.517241379,0.607142857,0.555555556,0.393939394,0.785714286,0.592592593,0.947368421,0.947368421,0.888888889,0.888888889
2025:01:21:10:24:07,RP22,SM-S908E,2212343,37,3.0558548,train,0.324675325,0.628571429,0.405405405,0.569230769,0.542372881,0.666666667,0.738095238,0.371428571,0.353846154,0.338983051,0.517241379,0.607142857,0.509803922,0.454545455,0.767857143,0.611111111,0.380952381,0.628571429,0.405405405,0.553846154,0.542372881,0.693877551,0.738095238,0.382352941,0.343283582,0.338983051,0.517241379,0.607142857,0.577777778,0.484848485,0.75,0.611111111,0.947368421,0.947368421,0.907407407,0.907407407
2025:01:21:10:13:57,RP22,SM-S908E,2212343,37,-1.239324,train,0.324675325,0.685714286,0.378378378,0.6,0.576271186,0.784313725,0.857142857,0.342857143,0.323076923,0.440677966,0.551724138,0.678571429,0,0.424242424,0.660714286,0.555555556,0.396825397,0.685714286,0.324324324,0.6,0.576271186,0.816326531,0.857142857,0.352941176,0.313432836,0.423728814,0.551724138,0.678571429,0,0.424242424,0.660714286,0.555555556,0.894736842,0.894736842,1,1
2025:01:21:10:12:39,RP22,SM-S908E,2212343,39,-2.2824414,train,0.324675325,0.657142857,0.459459459,0.661538462,0.593220339,0.745098039,0.80952381,0.342857143,0.307692308,0.457627119,0.534482759,0.660714286,0.490196078,0.545454545,0.678571429,0.537037037,0.380952381,0.657142857,0.459459459,0.661538462,0.593220339,0.775510204,0.80952381,0.352941176,0.298507463,0.457627119,0.534482759,0.660714286,0.555555556,0.545454545,0.678571429,0.537037037,0.912280702,0.912280702,0.962962963,0.962962963
2025:01:21:10:21:06,RP22,SM-S908E,2212343,37,1.941054,train,0.363636364,0.571428571,0.540540541,0.615384615,0.593220339,0.568627451,0.880952381,0.514285714,0.369230769,0.406779661,0.706896552,0,0.470588235,0.515151515,0.696428571,0.481481481,0.444444444,0.571428571,0.513513514,0.615384615,0.593220339,0.591836735,0.880952381,0.5,0.358208955,0.423728814,0.706896552,0,0.577777778,0.545454545,0.696428571,0.481481481,0.859649123,0.859649123,0.925925926,0.944444444
2025:01:21:10:23:32,RP22,SM-S908E,2212343,36,3.0216937,train,0.350649351,0.628571429,0,0.6,0.542372881,0.725490196,0.738095238,0.342857143,0.338461538,0.322033898,0.551724138,0.607142857,0.490196078,0.484848485,0.767857143,0.611111111,0.428571429,0.628571429,0,0.584615385,0.542372881,0.734693878,0.738095238,0.323529412,0.328358209,0.322033898,0.551724138,0.607142857,0.555555556,0.484848485,0.767857143,0.611111111,1,1,0.851851852,0.851851852
2025:01:21:10:18:04,RP22,SM-S908E,2212343,38,1.919398,train,0.285714286,0.6,0.432432432,0.661538462,0.593220339,0.843137255,0.761904762,0.457142857,0.276923077,0.508474576,0.655172414,0.589285714,0.607843137,0.545454545,0.803571429,0.740740741,0.349206349,0.6,0.459459459,0.661538462,0.593220339,0.87755102,0.761904762,0.441176471,0.268656716,0.508474576,0.637931034,0.589285714,0.688888889,0.545454545,0.785714286,0.740740741,0.877192982,0.877192982,0.796296296,0.796296296
2025:01:21:10:15:34,RP22,SM-S908E,2212343,38,-1.2705817,train,0.272727273,0.6,0.432432432,0.553846154,0.559322034,0.843137255,0.714285714,0.371428571,0.323076923,0.406779661,0.586206897,0.553571429,0.549019608,0.515151515,0.732142857,0.759259259,0.333333333,0.6,0,0.553846154,0.559322034,0.857142857,0.69047619,0.5,0.313432836,0.389830508,0.586206897,0.553571429,0.688888889,0.515151515,0.732142857,0.759259259,0.877192982,0.877192982,0.796296296,0.796296296
2025:01:21:10:17:03,RP22,SM-S908E,2212343,42,-1.3001747,train,0.285714286,0.6,0.378378378,0.692307692,0.593220339,0.862745098,0.619047619,0.4,0.215384615,0.355932203,0.551724138,0.571428571,0.588235294,0.454545455,0.732142857,0.759259259,0.349206349,0.6,0.378378378,0.692307692,0.593220339,0.897959184,0.619047619,0.382352941,0.223880597,0.355932203,0.551724138,0.571428571,0.666666667,0.484848485,0.714285714,0.759259259,0.947368421,0.929824561,0.851851852,0.851851852
2025:01:21:10:10:33,RP22,SM-S908E,2212343,41,-2.2876055,train,0.454545455,0.742857143,0.567567568,0.692307692,0.694915254,0.647058824,0.785714286,0.371428571,0.492307692,0.593220339,0.586206897,0.892857143,0.549019608,0.727272727,0.767857143,0.833333333,0.555555556,0.771428571,0.540540541,0.692307692,0.694915254,0.673469388,0.785714286,0.382352941,0.47761194,0.593220339,0.74137931,0.892857143,0.622222222,0.696969697,0.767857143,0.833333333,0.842105263,0.842105263,0.796296296,0.796296296
2025:01:21:10:15:42,RP22,SM-S908E,2212343,40,-1.1983105,validation,0.350649351,0.542857143,0.432432432,0.615384615,0.559322034,0.745098039,0.714285714,0.428571429,0.323076923,0.389830508,0.655172414,0.553571429,0.588235294,0.424242424,0.714285714,0.703703704,0.428571429,0.542857143,0.432432432,0.615384615,0.559322034,0.775510204,0.714285714,0.264705882,0.298507463,0.389830508,0.655172414,0.553571429,0.644444444,0.424242424,0.714285714,0.703703704,0.877192982,0.877192982,0.796296296,0.796296296
2025:01:21:10:11:16,RP22,SM-S908E,2212343,38,-2.2659137,validation,0.324675325,0.657142857,0.324324324,0.661538462,0.627118644,0.666666667,0.80952381,0.342857143,0.276923077,0.440677966,0.551724138,0.553571429,0.392156863,0.454545455,0.714285714,0.648148148,0.396825397,0.657142857,0.243243243,0.661538462,0.627118644,0.693877551,0.80952381,0.294117647,0.268656716,0.440677966,0.551724138,0.553571429,0.444444444,0.454545455,0.714285714,0.648148148,0.807017544,0.807017544,0.944444444,0.944444444
2025:01:21:10:11:54,RP22,SM-S908E,2212343,35,-2.2742312,validation,0.298701299,0.6,0.486486486,0.723076923,0.610169492,0.666666667,0.833333333,0,0.276923077,0.491525424,0.551724138,0.535714286,0.470588235,0.575757576,0.625,0.592592593,0.365079365,0.6,0.459459459,0.707692308,0.610169492,0,0.833333333,0,0.268656716,0.491525424,0.534482759,0.535714286,0.533333333,0.515151515,0.625,0.592592593,0.877192982,0.877192982,0.981481481,0.981481481
2025:01:21:10:18:45,RP22,SM-S908E,2212343,40,1.9543186,test,0.324675325,0.628571429,0.513513514,0.492307692,0.542372881,0.588235294,0.928571429,0.428571429,0.323076923,0.338983051,0.689655172,0.517857143,0.549019608,0.545454545,0.696428571,0.611111111,0.396825397,0.628571429,0.486486486,0.492307692,0.542372881,0.612244898,0.928571429,0.529411765,0.328358209,0.389830508,0.689655172,0.517857143,0.622222222,0.545454545,0.696428571,0.611111111,0.894736842,0.894736842,0.685185185,0.685185185
2025:01:21:10:21:46,RP22,SM-S908E,2212343,39,3.0363712,test,0.350649351,0.542857143,0.567567568,0.692307692,0.491525424,0.490196078,0.880952381,0.6,0.369230769,0.372881356,0.689655172,0.571428571,0.647058824,0.545454545,0.732142857,0.611111111,0.428571429,0.542857143,0.567567568,0.676923077,0.491525424,0.530612245,0.880952381,0.588235294,0.358208955,0.372881356,0.689655172,0.589285714,0.733333333,0.545454545,0.732142857,0.611111111,0.912280702,0.912280702,0.944444444,0.944444444
2025:01:21:10:19:42,RP22,SM-S908E,2212343,39,1.8942811,test,0.363636364,0.628571429,0.540540541,0.646153846,0.576271186,0.568627451,0.928571429,0.514285714,0.307692308,0.338983051,0.706896552,0.535714286,0.529411765,0.515151515,0.714285714,0.574074074,0.476190476,0.628571429,0.540540541,0.646153846,0.576271186,0.591836735,0.928571429,0.5,0.298507463,0.322033898,0.706896552,0.535714286,0.6,0.515151515,0.696428571,0.574074074,0.877192982,0.877192982,0.888888889,0.888888889
2025:01:21:10:35:43,RP23,SM-S908E,2212343,38,3.1072366,train,0.415584416,0.542857143,0.405405405,0.646153846,0.847457627,0.62745098,0.714285714,0.542857143,0.276923077,0.254237288,0.551724138,0.464285714,0.509803922,0.484848485,0.607142857,0.518518519,0.396825397,0.542857143,0.432432432,0.646153846,0.847457627,0.653061224,0.69047619,0.441176471,0.23880597,0.254237288,0.551724138,0.464285714,0.555555556,0.484848485,0.607142857,0.518518519,0.947368421,0.947368421,0.722222222,0.722222222
2025:01:21:10:30:09,RP23,SM-S908E,2212343,37,-1.2220142,train,0.363636364,0.542857143,0.486486486,0.707692308,0.779661017,0.745098039,0.785714286,0.428571429,0.353846154,0.372881356,0.465517241,0.446428571,0.411764706,0.424242424,0.732142857,0.685185185,0.444444444,0.514285714,0.486486486,0.707692308,0.779661017,0.775510204,0.785714286,0.382352941,0.343283582,0.372881356,0.465517241,0.446428571,0.444444444,0.424242424,0.732142857,0.685185185,0.912280702,0.912280702,0.759259259,0.740740741
2025:01:21:10:36:20,RP23,SM-S908E,2212343,35,3.1108973,train,0.337662338,0.542857143,0.432432432,0.615384615,0.847457627,0.568627451,0.547619048,0.314285714,0.246153846,0.271186441,0.517241379,0.446428571,0.549019608,0.545454545,0.571428571,0.5,0.412698413,0.542857143,0.432432432,0.615384615,0.847457627,0,0.547619048,0.323529412,0.23880597,0.254237288,0.517241379,0.446428571,0.533333333,0.545454545,0.571428571,0.5,0.894736842,0.894736842,0.833333333,0.833333333
2025:01:21:10:33:57,RP23,SM-S908E,2212343,36,2.1861088,train,0.350649351,0.657142857,0.513513514,0.6,0.728813559,0.68627451,0.761904762,0.2,0.430769231,0.305084746,0.517241379,0.535714286,0.470588235,0.545454545,0.678571429,0.537037037,0.428571429,0.628571429,0.513513514,0.6,0.728813559,0.714285714,0.761904762,0.235294118,0.417910448,0.305084746,0.517241379,0.535714286,0.533333333,0.545454545,0.678571429,0.537037037,0.736842105,0.754385965,0.851851852,0.851851852
2025:01:21:10:37:48,RP23,SM-S908E,2212343,36,3.1309,train,0.337662338,0.571428571,0,0.661538462,0.830508475,0.647058824,0.523809524,0.428571429,0.353846154,0.288135593,0.551724138,0.535714286,0.529411765,0.515151515,0.607142857,0.592592593,0.444444444,0.571428571,0,0.692307692,0.830508475,0.673469388,0.523809524,0.441176471,0.343283582,0.288135593,0.534482759,0.535714286,0.6,0.515151515,0.589285714,0.592592593,0.912280702,0.894736842,0.740740741,0.759259259
2025:01:21:10:32:39,RP23,SM-S908E,2212343,36,2.1460826,train,0.363636364,0.714285714,0.540540541,0.707692308,0.745762712,0.68627451,0.714285714,0.371428571,0.4,0.271186441,0.482758621,0.553571429,0.411764706,0.606060606,0.678571429,0.555555556,0.476190476,0.657142857,0.540540541,0.707692308,0.745762712,0.714285714,0.714285714,0.411764706,0.388059701,0.271186441,0.482758621,0.553571429,0.466666667,0.545454545,0.732142857,0.555555556,0.807017544,0.807017544,0.796296296,0.796296296
2025:01:21:10:29:03,RP23,SM-S908E,2212343,38,-1.289656,train,0.337662338,0.6,0.351351351,0.569230769,0.830508475,0.68627451,0.80952381,0.371428571,0.369230769,0.322033898,0.431034483,0.571428571,0.431372549,0.454545455,0.660714286,0.555555556,0.412698413,0.6,0.378378378,0.569230769,0.830508475,0.714285714,0.80952381,0.411764706,0.373134328,0.338983051,0.431034483,0.571428571,0.488888889,0.454545455,0.642857143,0.555555556,0.754385965,0.754385965,0.962962963,0.962962963
2025:01:21:10:34:33,RP23,SM-S908E,2212343,37,2.167113,train,0.337662338,0.628571429,0.513513514,0.569230769,0.728813559,0.68627451,0.785714286,0.142857143,0.4,0.271186441,0.517241379,0.535714286,0.450980392,0.545454545,0.696428571,0.537037037,0.412698413,0.628571429,0.513513514,0.569230769,0.711864407,0.714285714,0.785714286,0.205882353,0.388059701,0.288135593,0.517241379,0.535714286,0.488888889,0.545454545,0.696428571,0.537037037,0.771929825,0.771929825,0.759259259,0.777777778
2025:01:21:10:27:35,RP23,SM-S908E,2212343,36,-2.336307,train,0.363636364,0.628571429,0.405405405,0.661538462,0.830508475,0.68627451,0.80952381,0.342857143,0.369230769,0.372881356,0.5,0.5,0.470588235,0.454545455,0.660714286,0.574074074,0.412698413,0.628571429,0.405405405,0.661538462,0.830508475,0.714285714,0.80952381,0.352941176,0.358208955,0.389830508,0.482758621,0.5,0.533333333,0.454545455,0.660714286,0.574074074,0.789473684,0.789473684,0.925925926,0.925925926
2025:01:21:10:28:11,RP23,SM-S908E,2212343,34,-2.3107169,train,0.363636364,0.628571429,0.432432432,0.646153846,0.830508475,0.68627451,0.857142857,0,0.369230769,0.355932203,0.5,0.517857143,0.450980392,0.454545455,0.660714286,0.574074074,0.444444444,0.628571429,0,0.646153846,0.830508475,0.693877551,0.857142857,0,0.358208955,0.372881356,0.5,0.517857143,0.488888889,0.454545455,0.660714286,0.574074074,0.789473684,0.789473684,0.981481481,0.981481481
2025:01:21:10:31:55,RP23,SM-S908E,2212343,33,-1.2705053,train,0.324675325,0.542857143,0.513513514,0.646153846,0.796610169,0.725490196,0.738095238,0,0.384615385,0.372881356,0.482758621,0.5,0.490196078,0.484848485,0.696428571,0.666666667,0,0.542857143,0.513513514,0.646153846,0.796610169,0.755102041,0.738095238,0,0.358208955,0.372881356,0.482758621,0.5,0.555555556,0.484848485,0.642857143,0.648148148,0.964912281,0.964912281,0.796296296,0.796296296
2025:01:21:10:38:24,RP23,SM-S908E,2212343,34,3.1285574,train,0.38961039,0.571428571,0.378378378,0.646153846,0.847457627,0.607843137,0.547619048,0,0.323076923,0,0.517241379,0.446428571,0.470588235,0.484848485,0.553571429,0.518518519,0.476190476,0.571428571,0.378378378,0.646153846,0.847457627,0.632653061,0.547619048,0,0.313432836,0,0.517241379,0.446428571,0.533333333,0.484848485,0.553571429,0.518518519,0.929824561,0.929824561,0.740740741,0.740740741
2025:01:21:10:26:57,RP23,SM-S908E,2212343,36,-2.3077548,train,0.324675325,0.628571429,0.405405405,0.676923077,0.830508475,0.666666667,0.833333333,0.428571429,0.353846154,0.389830508,0.5,0.517857143,0.431372549,0.484848485,0.660714286,0.555555556,0.396825397,0.628571429,0.405405405,0.676923077,0.813559322,0.693877551,0.833333333,0.411764706,0.343283582,0.355932203,0.482758621,0.517857143,0.488888889,0.515151515,0.660714286,0.555555556,0.789473684,0.789473684,0.962962963,0.962962963
2025:01:21:10:30:45,RP23,SM-S908E,2212343,38,-1.210605,train,0.402597403,0.571428571,0.594594595,0.738461538,0.728813559,0.764705882,0.738095238,0.428571429,0.369230769,0.355932203,0.5,0.464285714,0.509803922,0.515151515,0.767857143,0.666666667,0.46031746,0.571428571,0.594594595,0.738461538,0.728813559,0.795918367,0.738095238,0.382352941,0.358208955,0.355932203,0.482758621,0.446428571,0.577777778,0.484848485,0.75,0.666666667,1,0.98245614,0.777777778,0.777777778
